dataset,family,method,seed,step,loss_before,gradient_norm,direction_norm,parameter_step_norm,metric_refreshed,metric_scale_factor,effective_damping,raw_direction_norm,raw_metric_step_norm,metric_step_norm,trust_region_clipped,clip_scale,source_artifact
iris01,su2_haar,SGD,2,2,0.369591692048844,1.008672883230365,1.008672883230365,0.1008672883230365,0,,,1.008672883230365,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,3,0.4846935493963287,1.1888290122134406,1.1888290122134406,0.118882901221344,0,,,1.1888290122134406,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,4,0.5509116674573388,1.232100133998724,1.232100133998724,0.1232100133998723,0,,,1.232100133998724,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,5,1.0700772788936772,2.0516154459701776,2.0516154459701776,0.2051615445970177,0,,,2.0516154459701776,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,6,0.1422972755781422,0.5047331916971253,0.5047331916971253,0.0504733191697125,0,,,0.5047331916971253,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,7,0.26948515080047,0.7206606819270631,0.7206606819270631,0.0720660681927063,0,,,0.7206606819270631,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,8,0.2652886766686761,0.5808615682404101,0.5808615682404101,0.058086156824041,0,,,0.5808615682404101,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,9,0.0939173547304242,0.3449792750334787,0.3449792750334787,0.0344979275033478,0,,,0.3449792750334787,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,10,0.3287082052883487,0.9385588427317624,0.9385588427317624,0.0938558842731762,0,,,0.9385588427317624,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,11,0.2571800931476857,0.587118053050867,0.587118053050867,0.0587118053050867,0,,,0.587118053050867,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,12,0.0653691081024245,0.1890402329907691,0.1890402329907691,0.0189040232990769,0,,,0.1890402329907691,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,13,0.7709044514208665,0.453552363366315,0.453552363366315,0.0453552363366315,0,,,0.453552363366315,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,14,0.1477166355012956,0.4098397984579917,0.4098397984579917,0.0409839798457991,0,,,0.4098397984579917,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,15,0.1481353014752955,0.3727722388047367,0.3727722388047367,0.0372772238804736,0,,,0.3727722388047367,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,16,0.2540949982686558,0.4748147658652271,0.4748147658652271,0.0474814765865227,0,,,0.4748147658652271,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,17,0.0665798595241049,0.186729826066455,0.186729826066455,0.0186729826066455,0,,,0.186729826066455,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,18,0.1708533547004691,0.3997538612853275,0.3997538612853275,0.0399753861285327,0,,,0.3997538612853275,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,19,0.094642118660676,0.2701788050062466,0.2701788050062466,0.0270178805006246,0,,,0.2701788050062466,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,2,20,0.4196154792156046,0.7532276439391039,0.7532276439391039,0.0753227643939103,0,,,0.7532276439391039,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,1,0.9331038599549758,1.5419574720483724,5.196151482864124,0.3117690889718474,0,,,5.196151482864124,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,2,0.3216082995837775,0.9109456134696118,4.416768641289144,0.2650061184773486,0,,,4.416768641289144,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,3,0.3119801946779158,0.8095259988002552,4.082082234229519,0.2449249340537711,0,,,4.082082234229519,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,4,0.4263739362110648,0.9319102553613864,3.5853217569313003,0.215119305415878,0,,,3.5853217569313003,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,5,1.0347100120486246,2.135064199278839,3.430237739947263,0.2058142643968357,0,,,3.430237739947263,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,6,0.1045317992778455,0.3757531130247192,2.858593849754046,0.1715156309852427,0,,,2.858593849754046,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,7,0.2182639346085677,0.6004392529558634,2.5990192486710684,0.155941154920264,0,,,2.5990192486710684,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,8,0.1852905585888365,0.4483586175419553,2.4789602009379057,0.1487376120562743,0,,,2.4789602009379057,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,9,0.1198341249183532,0.376241074394406,2.327247239240528,0.1396348343544316,0,,,2.327247239240528,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,10,0.3786586469356656,0.955040348367354,2.456304738675475,0.1473782843205285,0,,,2.456304738675475,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,11,0.2929908024033077,0.7021401318120781,2.4709512505591853,0.1482570750335511,0,,,2.4709512505591853,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,12,0.1119660671640883,0.3646449720741876,2.312254418404841,0.1387352651042904,0,,,2.312254418404841,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,13,0.7362140720939048,0.8392960550745564,2.0313915522704944,0.1218834931362296,0,,,2.0313915522704944,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,14,0.1264211543668602,0.3044806197100651,1.9029513654460573,0.1141770819267634,0,,,1.9029513654460573,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,15,0.1181807355406415,0.3481433765077024,1.7512895500949668,0.105077373005698,0,,,1.7512895500949668,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,16,0.2203845557195924,0.4566429191743272,1.5221507920338022,0.0913290475220281,0,,,1.5221507920338022,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,17,0.1302654568250896,0.3569997872483145,1.3605999509934177,0.081635997059605,0,,,1.3605999509934177,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,18,0.1630531898158694,0.3358208572640337,1.2318166231467087,0.0739089973888025,0,,,1.2318166231467087,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,19,0.2233997589947102,0.8049220143185025,1.4534774245948376,0.0872086454756902,0,,,1.4534774245948376,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,Adam,2,20,0.3735795654085213,0.5504988955542077,1.586453272219772,0.0951871963331863,0,,,1.586453272219772,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s2
iris01,su2_haar,SGD,3,1,1.005726549442279,1.125290724337291,1.125290724337291,0.1125290724337291,0,,,1.125290724337291,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,2,0.9310731708983424,1.236806251155273,1.236806251155273,0.1236806251155273,0,,,1.236806251155273,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,3,0.7614398679441694,0.8544538509449785,0.8544538509449785,0.0854453850944978,0,,,0.8544538509449785,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,4,0.6423475453171623,0.5500925034090671,0.5500925034090671,0.0550092503409067,0,,,0.5500925034090671,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,5,0.6857555980985142,0.787592228976719,0.787592228976719,0.0787592228976719,0,,,0.787592228976719,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,6,0.5106227890832478,0.670214415281987,0.670214415281987,0.0670214415281987,0,,,0.670214415281987,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,7,0.6438911527570531,0.6152568638083695,0.6152568638083695,0.0615256863808369,0,,,0.6152568638083695,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,8,0.6868909164933116,0.7386782946054335,0.7386782946054335,0.0738678294605433,0,,,0.7386782946054335,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,9,0.6473233222118288,0.7657856282591385,0.7657856282591385,0.0765785628259138,0,,,0.7657856282591385,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,10,0.541050000657447,0.852083016776075,0.852083016776075,0.0852083016776075,0,,,0.852083016776075,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,11,0.7307001510675345,0.7241920109163023,0.7241920109163023,0.0724192010916302,0,,,0.7241920109163023,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,12,0.4698297701207593,0.5313123392700903,0.5313123392700903,0.053131233927009,0,,,0.5313123392700903,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,13,0.5255777481323448,0.586026645008894,0.586026645008894,0.0586026645008894,0,,,0.586026645008894,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,14,0.2903517059666858,0.4707918777370908,0.4707918777370908,0.047079187773709,0,,,0.4707918777370908,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,15,0.3610799409473073,0.4587135345643493,0.4587135345643493,0.0458713534564349,0,,,0.4587135345643493,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,16,0.5823636251380558,0.7088447133560395,0.7088447133560395,0.0708844713356039,0,,,0.7088447133560395,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,17,0.5038385128011359,0.5198394401148828,0.5198394401148828,0.0519839440114882,0,,,0.5198394401148828,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,18,0.3480920254762151,0.4493104983591993,0.4493104983591993,0.0449310498359199,0,,,0.4493104983591993,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,19,0.450959464842295,0.378565783719298,0.378565783719298,0.0378565783719298,0,,,0.378565783719298,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,3,20,0.3456736392058069,0.5142108790880523,0.5142108790880523,0.0514210879088052,0,,,0.5142108790880523,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,1,1.005726549442279,1.125290724337291,5.196150439670476,0.3117690263802286,0,,,5.196150439670476,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,2,0.7847062950476082,1.0758586594431447,4.753331427549749,0.2851998856529849,0,,,4.753331427549749,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,3,0.7336437462470703,0.8621949026928689,3.5947596138945004,0.21568557683367,0,,,3.5947596138945004,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,4,0.6103610752842412,0.5297955777184421,3.076236624630969,0.1845741974778581,0,,,3.076236624630969,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,5,0.4850280904921162,0.4911010557505963,2.8301119589246038,0.1698067175354762,0,,,2.8301119589246038,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,6,0.3480707763390986,0.4640204249624681,2.8170577208140317,0.1690234632488418,0,,,2.8170577208140317,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,7,0.4762494452655844,0.2889117963908385,2.669147172524088,0.1601488303514452,0,,,2.669147172524088,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,8,0.5723700337523292,0.5028388925393681,2.5632974335700878,0.1537978460142052,0,,,2.5632974335700878,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,9,0.4406028686735619,0.4301859814068004,2.6314988740484067,0.1578899324429044,0,,,2.6314988740484067,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,10,0.32299942442169,0.5279858937609672,2.700224193771849,0.1620134516263109,0,,,2.700224193771849,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,11,0.4373394849709775,0.4309908188978173,2.792304832380567,0.167538289942834,0,,,2.792304832380567,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,12,0.4068357223461711,0.7100941626089633,2.511440077812425,0.1506864046687454,0,,,2.511440077812425,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,13,0.3002106861593165,0.3286165063311866,2.433773199480985,0.1460263919688591,0,,,2.433773199480985,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,14,0.2222856630354796,0.2986423447959475,2.139921197865128,0.1283952718719076,0,,,2.139921197865128,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,15,0.2572275588319861,0.4248808680185023,1.857918492164515,0.1114751095298709,0,,,1.857918492164515,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,16,0.2957606811957901,0.4665695206185562,1.979724220333709,0.1187834532200225,0,,,1.979724220333709,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,17,0.3133343111924385,0.269091912000849,1.949719286450208,0.1169831571870124,0,,,1.949719286450208,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,18,0.3095862627275816,0.2379781854008789,1.7437083576627526,0.1046225014597651,0,,,1.7437083576627526,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,19,0.5147152993100255,0.3551940951148529,1.6589614018333148,0.0995376841099988,0,,,1.6589614018333148,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,Adam,3,20,0.2653052658437371,0.2915872786676001,1.5803609052104264,0.0948216543126255,0,,,1.5803609052104264,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s3
iris01,su2_haar,SGD,4,1,0.9025792903994072,1.7100468317435824,1.7100468317435824,0.1710046831743582,0,,,1.7100468317435824,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,2,0.7978493008523605,1.4305692995781536,1.4305692995781536,0.1430569299578153,0,,,1.4305692995781536,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,3,0.6010036647576377,0.7875113972051634,0.7875113972051634,0.0787511397205163,0,,,0.7875113972051634,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,4,0.6038781289174625,0.6477138098153961,0.6477138098153961,0.0647713809815396,0,,,0.6477138098153961,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,5,0.472819419955214,0.5460117647926407,0.5460117647926407,0.054601176479264,0,,,0.5460117647926407,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,6,0.5734974885773263,1.001013342230732,1.001013342230732,0.1001013342230732,0,,,1.001013342230732,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,7,0.6778442915296804,1.2113748469590957,1.2113748469590957,0.1211374846959095,0,,,1.2113748469590957,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,8,0.432828665305959,0.793198745944399,0.793198745944399,0.0793198745944399,0,,,0.793198745944399,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,9,0.2015042606164748,0.421298937522909,0.421298937522909,0.0421298937522909,0,,,0.421298937522909,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,10,0.6055667902671116,1.0848882763039849,1.0848882763039849,0.1084888276303984,0,,,1.0848882763039849,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,11,0.3900593205772891,0.7069598452443634,0.7069598452443634,0.0706959845244363,0,,,0.7069598452443634,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,12,0.3669162168551593,0.3724746184860224,0.3724746184860224,0.0372474618486022,0,,,0.3724746184860224,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,13,0.7255936187716034,0.6164742348398334,0.6164742348398334,0.0616474234839833,0,,,0.6164742348398334,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,14,0.3678946740955869,0.6044680068299945,0.6044680068299945,0.0604468006829994,0,,,0.6044680068299945,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,15,0.1979578518025175,0.5107226985057919,0.5107226985057919,0.0510722698505791,0,,,0.5107226985057919,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,16,0.2813174553494434,0.5431132906382332,0.5431132906382332,0.0543113290638233,0,,,0.5431132906382332,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,17,0.3977617787918779,0.5295460968109066,0.5295460968109066,0.0529546096810906,0,,,0.5295460968109066,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,18,0.548911859726698,1.416212394386981,1.416212394386981,0.1416212394386981,0,,,1.416212394386981,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,19,0.2651385947078431,0.5140462848988218,0.5140462848988218,0.0514046284898821,0,,,0.5140462848988218,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,4,20,0.4210555140658985,0.5484451585918111,0.5484451585918111,0.0548445158591811,0,,,0.5484451585918111,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,1,0.9025792903994072,1.7100468317435824,5.19615170776653,0.3117691024659918,0,,,5.19615170776653,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,2,0.7689889429048983,1.4130559166558012,4.2064323409816895,0.2523859404589013,0,,,4.2064323409816895,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,3,0.6891716431143844,1.0422336683035935,3.427107680008006,0.2056264608004803,0,,,3.427107680008006,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,4,0.5925704678773589,0.6070934213393608,3.2218229324358725,0.1933093759461523,0,,,3.2218229324358725,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,5,0.3556058004585145,0.4853926449133648,3.102631193369357,0.1861578716021614,0,,,3.102631193369357,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,6,0.2905965576993302,0.4465683409158995,3.015693884029321,0.1809416330417592,0,,,3.015693884029321,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,7,0.4098019273656512,0.9548084038558508,2.8745876363142933,0.1724752581788576,0,,,2.8745876363142933,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,8,0.2049178532741831,0.3371892475588363,2.703985421614601,0.162239125296876,0,,,2.703985421614601,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,9,0.123107987284356,0.3534906631778554,2.4078146031126244,0.1444688761867574,0,,,2.4078146031126244,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,10,0.5526197950345302,1.2131579373202273,2.20651588215849,0.1323909529295094,0,,,2.20651588215849,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,11,0.4568788765053153,0.960765366107537,2.141883381129821,0.1285130028677892,0,,,2.141883381129821,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,12,0.3241070434272893,0.4863324256357949,1.9609097478345443,0.1176545848700726,0,,,1.9609097478345443,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,13,0.5266750999371246,0.6421286480094955,1.82435481121644,0.1094612886729863,0,,,1.82435481121644,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,14,0.1735234026746028,0.4510796730689442,1.788502329277731,0.1073101397566638,0,,,1.788502329277731,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,15,0.122553237054538,0.3578267983322753,1.7176636564787382,0.1030598193887242,0,,,1.7176636564787382,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,16,0.1177265831559734,0.3156134426616819,1.6542007618606205,0.0992520457116372,0,,,1.6542007618606205,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,17,0.3052676064468814,0.6057616100530134,1.6203076649018469,0.0972184598941108,0,,,1.6203076649018469,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,18,0.6018325988923837,1.6491859370941595,1.8800309464806095,0.1128018567888365,0,,,1.8800309464806095,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,19,0.1672764561231298,0.4045932132676917,1.6786816746064472,0.1007209004763868,0,,,1.6786816746064472,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,Adam,4,20,0.5882344256130806,1.155800516045561,1.5671476304135563,0.0940288578248133,0,,,1.5671476304135563,,,False,1.0,paper-run-baselines-scaling-su2_haar-n10-s4
iris01,su2_haar,SGD,0,1,1.3918163920425242,1.5236607364360066,1.5236607364360066,0.1523660736436006,0,,,1.5236607364360066,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,2,1.3882915976114785,1.0180824256321883,1.0180824256321883,0.1018082425632188,0,,,1.0180824256321883,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,3,1.2496565096617158,1.2428164074845536,1.2428164074845536,0.1242816407484553,0,,,1.2428164074845536,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,4,1.120866004215106,1.259710485734324,1.259710485734324,0.1259710485734324,0,,,1.259710485734324,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,5,0.6983472103246906,1.2622628516228709,1.2622628516228709,0.1262262851622871,0,,,1.2622628516228709,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,6,0.6035842273708113,0.7441266718824262,0.7441266718824262,0.0744126671882426,0,,,0.7441266718824262,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,7,0.6576679644915506,0.8277802185311377,0.8277802185311377,0.0827780218531137,0,,,0.8277802185311377,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,8,1.1315887780809784,1.4414720577908051,1.4414720577908051,0.1441472057790805,0,,,1.4414720577908051,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,9,0.9364275593020271,0.7950715165372626,0.7950715165372626,0.0795071516537262,0,,,0.7950715165372626,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,10,0.8313410832388453,0.9961649382734644,0.9961649382734644,0.0996164938273464,0,,,0.9961649382734644,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,11,0.6406186410625494,0.7579531771010163,0.7579531771010163,0.0757953177101016,0,,,0.7579531771010163,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,12,0.9219749489026988,1.0711456006252382,1.0711456006252382,0.1071145600625238,0,,,1.0711456006252382,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,13,0.6732763525574407,0.8165974468800972,0.8165974468800972,0.0816597446880097,0,,,0.8165974468800972,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,14,0.4707548160140049,0.5860565844674142,0.5860565844674142,0.0586056584467414,0,,,0.5860565844674142,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,15,0.6233394006460816,0.7382735836627498,0.7382735836627498,0.0738273583662749,0,,,0.7382735836627498,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,16,0.5689758898960116,1.22576943518349,1.22576943518349,0.122576943518349,0,,,1.22576943518349,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,17,0.8035658837390186,1.0794110182002077,1.0794110182002077,0.1079411018200207,0,,,1.0794110182002077,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,18,0.6371560213578794,1.131103918959627,1.131103918959627,0.1131103918959627,0,,,1.131103918959627,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,19,0.4897099771500115,1.0193391723313203,1.0193391723313203,0.101933917233132,0,,,1.0193391723313203,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,SGD,0,20,0.5749648642964809,0.730756113692435,0.730756113692435,0.0730756113692435,0,,,0.730756113692435,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
iris01,su2_haar,Adam,0,1,1.3918163920425242,1.5236607364360066,5.196151057237481,0.3117690634342488,0,,,5.196151057237481,,,False,1.0,paper-run-baselines-scaling-su2_haar-n8-s0
